id,type,url,street,city,postalCode,raoSocial,latitude,longitude,minutsLatitude,minutsLongitude,RENTADOR,CANVI,SUPER,LAVABO,PARKING,VENDING
42683,SUPER,https://www.bonarea.com/botiga/42683,PS SANT SALVADOR 1,SANTA COLOMA DE FARNERS,,,41.861301,2.663485,41° 51' 40'',2° 39' 48'',,,,,,
42684,SUPER,https://www.bonarea.com/botiga/42684,PL SANTA ANNA 10,ANGLESOLA,,,41.65835687384227,1.0841166973114014,41° 39' 30'',1° 05' 02'',,,,,,
42685,SUPER,https://www.bonarea.com/botiga/42685,CL SANTA FILOMENA 8,SANT LLORENÇ D'HORTONS,,,41.465788241293524,1.8249750137329102,41° 27' 56'',1° 49' 29'',,,,,,
42686,SUPER,https://www.bonarea.com/botiga/42686,CR DE RIBES 120,"FRANQUESES DEL VALLES, LES",,,41.630484111448425,2.2955739498138428,41° 37' 49'',2° 17' 44'',,,,,,
42687,SUPER,https://www.bonarea.com/botiga/42687,CL DOCTOR ROBERT 118,ALBATARREC,,,41.57104038460086,0.6034594774246216,41° 34' 15'',0° 36' 12'',,,,,,
42688,SUPER,https://www.bonarea.com/botiga/42688,CR JUIA 72,CELRA,,,42.026662613780175,2.8761649131774902,42° 01' 35'',2° 52' 34'',,,,,,
42689,SUPER,https://www.bonarea.com/botiga/42689,CL FOLCH I TORRAS 51,PIERA,,,41.522410984989236,1.7502593994140625,41° 31' 20'',1° 45' 00'',,,,,,
42691,SUPER,https://www.bonarea.com/botiga/42691,CL CAMPRODON 52-56 LOCAL 1,ARBUCIES,,,41.815234,2.516761,41° 48' 54'',2° 31' 00'',,,,,,
42692,SUPER,https://www.bonarea.com/botiga/42692,CR DEL MIRACLE 33,CARDONA,,,41.91148344165831,1.6786926984786987,41° 54' 41'',1° 40' 43'',,,,,,
42694,SUPER,https://www.bonarea.com/botiga/42694,CL MAJOR 72,NULES,,,39.85381785630485,-0.15472590923309326,39° 51' 13'',-0° 09' 17'',,,,,,
42695,SUPER,https://www.bonarea.com/botiga/42695,PL BARCELONA 2,CASTELLBELL I EL VILAR,,,41.62912484066363,1.8643712997436523,41° 37' 44'',1° 51' 51'',,,,,,
42696,SUPER,https://www.bonarea.com/botiga/42696,CR DE PUIGCERDA 64,VILANOVA DE LA BARCA,,,41.689009,0.728528,41° 41' 20'',0° 43' 42'',,,,,,
42697,SUPER,https://www.bonarea.com/botiga/42697,PS DOMENEC SERT 28,TARADELL,,,41.8745460194236,2.2864222526550293,41° 52' 28'',2° 17' 11'',,,,,,
42698,SUPER,https://www.bonarea.com/botiga/42698,AV JOSEP ANSELM CLAVE 44,SANT MARTI SARROCA,,,41.385597,1.613542,41° 23' 08'',1° 36' 48'',,,,,,
42699,SUPER,https://www.bonarea.com/botiga/42699,PZ BIENVENIDA ARGENSOLA 1,ALCORISA,,,40.892638,-0.383315,40° 53' 33'',-0° 22' 59'',,,,,,
42700,SUPER,https://www.bonarea.com/botiga/42700,CL DE LA FONT 19,GUISSONA,,,41.78600906226449,1.288447380065918,41° 47' 09'',1° 17' 18'',,,,,,
42701,SUPER,https://www.bonarea.com/botiga/42701,CL LA BASSA 24,"BORGES BLANQUES, LES",,,41.52025820117297,0.8679091930389404,41° 31' 12'',0° 52' 04'',,,,,,
42702,SUPER,https://www.bonarea.com/botiga/42702,AV. CORAZON DE JESUS 6,"VALL D'UIXO, LA",,,39.82331193732293,-0.2314317226409912,39° 49' 23'',-0° 13' 53'',,,,,,
42703,SUPER,https://www.bonarea.com/botiga/42703,CL PI I MARAGALL 44,LLEIDA,,,41.622035317904164,0.6270575523376465,41° 37' 19'',0° 37' 37'',,,,,,
42705,SUPER,https://www.bonarea.com/botiga/42705,CL ALFONS XIII 299,BADALONA,,,41.439085,2.2280511999999817,41° 26' 20'',2° 13' 40'',,,,,,
42706,SUPER,https://www.bonarea.com/botiga/42706,PZ DE LA COMA 13,CASSA DE LA SELVA,,,41.8888478,2.8762963000000354,41° 53' 19'',2° 52' 34'',,,,,,
42707,SUPER,https://www.bonarea.com/botiga/42707,CL GONZALEZ SOLESIO 4,SURIA,,,41.8308685,1.7514137000000574,41° 49' 51'',1° 45' 05'',,,,,,
42708,SUPER,https://www.bonarea.com/botiga/42708,CL JOSEP Mª PRAT 6,GIRONA,,,41.9950114,2.8039392,41° 59' 42'',2° 48' 14'',,,,,,
42709,SUPER,https://www.bonarea.com/botiga/42709,CL SAS 1,BARCELONA,,,41.4363362,2.20424909999997,41° 26' 10'',2° 12' 15'',,,,,,
42710,SUPER,https://www.bonarea.com/botiga/42710,AV CATALUNYA 88,MASQUEFA,,,41.5010925,1.811289200000033,41° 30' 03'',1° 48' 40'',,,,,,
42711,SUPER,https://www.bonarea.com/botiga/42711,CL CAMI REIAL 9,BETXI,,,39.92898659999999,-0.1988758999999618,39° 55' 44'',-0° 11' 55'',,,,,,
42712,SUPER,https://www.bonarea.com/botiga/42712,CL RIERA MIRO 43,REUS,,,41.15489251818133,1.112591028213501,41° 09' 17'',1° 06' 45'',,,,,,
42713,SUPER,https://www.bonarea.com/botiga/42713,CL MAYOR 54,CORELLA,,,42.1147757,-1.7868439,42° 06' 53'',-1° 47' 12'',,,,,,
42714,SUPER,https://www.bonarea.com/botiga/42714,AV PABLO RUBIO 12,CINTRUENIGO,,,42.0796595,-1.8048409,42° 04' 46'',-1° 48' 17'',,,,,,
42715,SUPER,https://www.bonarea.com/botiga/42715,AV SALVADOR ALLENDE 48,ZARAGOZA,,,41.6728651,-0.877029,41° 40' 22'',-0° 52' 37'',,,,,,
42716,SUPER,https://www.bonarea.com/botiga/42716,CL SALVADOR ESPRIU 12,MAÇANET DE LA SELVA,,,41.7764852,2.7313664,41° 46' 35'',2° 43' 52'',,,,,,
42717,SUPER,https://www.bonarea.com/botiga/42717,CL JUAN ANTONIO FERNANDEZ 28,TUDELA,,,42.0600062,-1.6042096,42° 03' 36'',-1° 36' 15'',,,,,,
42718,SUPER,https://www.bonarea.com/botiga/42718,PJ DE SAN FRANCISCO 8,ALFARO,,,42.1797268,-1.7507316,42° 10' 47'',-1° 45' 02'',,,,,,
42719,SUPER,https://www.bonarea.com/botiga/42719,CL ANTIC CAMÍ DE CALDES 7,"AMETLLA DEL VALLES, L'",,,41.6674,2.2623800000000074,41° 40' 02'',2° 15' 44'',,,,,,
42720,SUPER,https://www.bonarea.com/botiga/42720,PZ MAJOR 1,SANTA MARIA DE PALAUTORDERA,,,41.6927499,2.44422,41° 41' 33'',2° 26' 39'',,,,,,
42721,SUPER,https://www.bonarea.com/botiga/42721,LG RESIDENCIAL LA RIERA. CTRA SANT CEBRIA 28,SANT POL DE MAR,,,41.601723,2.6158397,41° 36' 06'',2° 36' 57'',,,,,,
42722,SUPER,https://www.bonarea.com/botiga/42722,CL TRIUNFANTE  55,MURCHANTE,,,42.0311033,-1.6543686999999636,42° 01' 51'',-1° 39' 15'',,,,,,
42723,SUPER,https://www.bonarea.com/botiga/42723,AV DEL CARMEN 30,RIBAFORADA,,,41.99665,-1.5118098,41° 59' 47'',-1° 30' 42'',,,,,,
42724,SUPER,https://www.bonarea.com/botiga/42724,PS DE RONDA 145,LLEIDA,,,41.62304340000001,0.6194567999999663,41° 37' 22'',0° 37' 10'',,,,,,
42725,SUPER,https://www.bonarea.com/botiga/42725,CL MERINDADES 20,CASTEJON,,,42.1701919,-1.6919853,42° 10' 12'',-1° 41' 31'',,,,,,
42726,SUPER,https://www.bonarea.com/botiga/42726,CL HERRERIAS 25,CALATORAO,,,41.5229145,-1.3467164,41° 31' 22'',-1° 20' 48'',,,,,,
42727,SUPER,https://www.bonarea.com/botiga/42727,CL IRURZUN 6,PERALTA,,,42.3387958,-1.7987371,42° 20' 19'',-1° 47' 55'',,,,,,
42728,SUPER,https://www.bonarea.com/botiga/42728,AV CAMI DELS PLANS 15,"PALLARESOS, ELS",,,41.1623364,1.2713939,41° 09' 44'',1° 16' 17'',,,,,,
42729,SUPER,https://www.bonarea.com/botiga/42729,CL SANT FELIU DE CODINES 3,BARCELONA,,,41.460505,2.180914,41° 27' 37'',2° 10' 51'',,,,,,
42730,SUPER,https://www.bonarea.com/botiga/42730,AV DE LOGROÑO 5 (barrio Casetas),CASETAS,,,41.7223026,-1.0344996,41° 43' 20'',-1° 02' 04'',,,,,,
42731,SUPER,https://www.bonarea.com/botiga/42731,AV CARRILET 31,REUS,,,41.1507779,1.1100203,41° 09' 02'',1° 06' 36'',,,,,,
42732,SUPER,https://www.bonarea.com/botiga/42732,AV COSTRA BRAVA  6,SANT ANTONI DE CALONGE,,,41.8459486,3.0994787,41° 50' 45'',3° 05' 58'',,,,,,
42733,SUPER,https://www.bonarea.com/botiga/42733,CL CONSTITUCION 6,GALLUR,,,41.8686357,-1.3175949,41° 52' 07'',-1° 19' 03'',,,,,,
42734,SUPER,https://www.bonarea.com/botiga/42734,CL GOTOR AISA 1,MALLEN,,,41.9002329,-1.4214225,41° 54' 00'',-1° 25' 17'',,,,,,
42735,SUPER,https://www.bonarea.com/botiga/42735,ROGER DE BELLFORT 14,REUS,,,41.15277400292032,1.099979281425476,41° 09' 09'',1° 05' 59'',,,,,,
42736,SUPER,https://www.bonarea.com/botiga/42736,MAJOR 33,SILS,,,41.8090169,2.7435414,41° 48' 32'',2° 44' 36'',,,,,,
42737,SUPER,https://www.bonarea.com/botiga/42737,CL IGNASI GAVIN 23,JUNEDA,,,41.54733,0.82698,41° 32' 50'',0° 49' 37'',,,,,,
42738,SUPER,https://www.bonarea.com/botiga/42738,CASTELLSAPERA 84,TERRASSA,,,41.576571,2.031917,41° 34' 35'',2° 01' 54'',,,,,,
42739,SUPER,https://www.bonarea.com/botiga/42739,AV DE SANT ANTONI 49,"MASSANA, LA",,,42.5435207,1.5169072,42° 32' 36'',1° 31' 00'',,,,,,
42740,SUPER,https://www.bonarea.com/botiga/42740,CL MIQUELA 18,BESCANO,,,41.9649058,2.737798,41° 57' 53'',2° 44' 16'',,,,,,
42741,SUPER,https://www.bonarea.com/botiga/42741,CL MAYOR 7,MAELLA,,,41.1222918,0.1398592,41° 07' 20'',0° 08' 23'',,,,,,
42742,SUPER,https://www.bonarea.com/botiga/42742,AV MONTSERRAT 31,SANT ESTEVE SESROVIRES,,,41.4941288,1.8734395,41° 29' 38'',1° 52' 24'',,,,,,
42743,SUPER,https://www.bonarea.com/botiga/42743,CL MAYOR 71-73,DAROCA,,,41.1140988,-1.4131,41° 06' 50'',-1° 24' 47'',,,,,,
42744,SUPER,https://www.bonarea.com/botiga/42744,AV TENOR FLETA 22,ZARAGOZA,,,41.6407227,-0.8837221,41° 38' 26'',-0° 53' 01'',,,,,,
42745,SUPER,https://www.bonarea.com/botiga/42745,AV DELS PAVOS 16,BLANES,,,41.6735413,2.7848938,41° 40' 24'',2° 47' 05'',,,,,,
42747,SUPER,https://www.bonarea.com/botiga/42747,AV CENTENARI AMADEU VIVES 44,COLLBATO,,,41.5673765,1.8257029,41° 34' 02'',1° 49' 32'',,,,,,
42748,SUPER,https://www.bonarea.com/botiga/42748,CL PAU CASALS 2,PUIG-REIG,,,41.97434,1.87905,41° 58' 27'',1° 52' 44'',,,,,,
42749,SUPER,https://www.bonarea.com/botiga/42749,CL MURALLA 42,MONTBLANC,,,41.3740350439015,1.164352297782898,41° 22' 26'',1° 09' 51'',,,,,,
42750,SUPER,https://www.bonarea.com/botiga/42750,PZ DOCTOR ROBERT 7,SANT FELIU DE CODINES,,,41.688225,2.165152,41° 41' 17'',2° 09' 54'',,,,,,
42751,SUPER,https://www.bonarea.com/botiga/42751,CL INDUSTRIA 56,ANGLES,,,41.9569293,2.6363645,41° 57' 24'',2° 38' 10'',,,,,,
42752,SUPER,https://www.bonarea.com/botiga/42752,CL ANTILLES 11,BARCELONA,,,41.42556,2.18845,41° 25' 32'',2° 11' 18'',,,,,,
42753,SUPER,https://www.bonarea.com/botiga/42753,CL FERNANDO MOLINE 27,"PUEBLA DE ALFINDEN, LA",,,41.6314359,-0.7523548,41° 37' 53'',-0° 45' 08'',,,,,,
42754,SUPER,https://www.bonarea.com/botiga/42754,"CR NACIONAL 340 KM 1215,50",SANT CUGAT SESGARRIGUES,,,41.35555,1.7431739,41° 21' 19'',1° 44' 35'',,,,,,
42755,SUPER,https://www.bonarea.com/botiga/42755,CL ISIDRE VILARO 38,CALAF,,,41.73177,1.51603,41° 43' 54'',1° 30' 57'',,,,,,
42756,SUPER,https://www.bonarea.com/botiga/42756,AV VICTORIANO MUÑOZ 24,"PONT DE SUERT, EL",,,42.4094811,0.7410422,42° 24' 34'',0° 44' 27'',,,,,,
42757,SUPER,https://www.bonarea.com/botiga/42757,CL TORRENT 54,MATARO,,,41.5393096,2.4414833,41° 32' 21'',2° 26' 29'',,,,,,
42758,SUPER,https://www.bonarea.com/botiga/42758,CL MINA DE LA CIUTAT 27,BARCELONA,,,41.4473163,2.1738615,41° 26' 50'',2° 10' 25'',,,,,,
42759,SUPER,https://www.bonarea.com/botiga/42759,CL MAYOR 65,CARIÑENA,,,41.3376776,-1.2240961,41° 20' 15'',-1° 13' 26'',,,,,,
42760,SUPER,https://www.bonarea.com/botiga/42760,ST CRISTOFOL 6,PONTS,,,41.9158023,1.1844869,41° 54' 56'',1° 11' 04'',,,,,,
42761,SUPER,https://www.bonarea.com/botiga/42761,AV NAVARRA 8,TARAZONA,,,41.9049395,-1.7244724,41° 54' 17'',-1° 43' 28'',,,,,,
42762,SUPER,https://www.bonarea.com/botiga/42762,CL ESTELLA 31,SAN ADRIAN,,,42.3344423,-1.9347295,42° 20' 03'',-1° 56' 05'',,,,,,
42763,SUPER,https://www.bonarea.com/botiga/42763,CL TEULERA 27,SANTA CRISTINA D'ARO,,,41.8119678,2.9982491,41° 48' 43'',2° 59' 53'',,,,,,
42764,SUPER,https://www.bonarea.com/botiga/42764,CL ROCOSA 15,SANT HILARI SACALM,,,41.8789766,2.5103586,41° 52' 44'',2° 30' 37'',,,,,,
42765,SUPER,https://www.bonarea.com/botiga/42765,PS CONSTITUCION 64,ARNEDO,,,42.2262176,-2.1025039,42° 13' 34'',-2° 06' 09'',,,,,,
42766,SUPER,https://www.bonarea.com/botiga/42766,RB GUIPUSCOA 140-142,BARCELONA,,,41.4213838,2.2041619,41° 25' 16'',2° 12' 14'',,,,,,
42767,SUPER,https://www.bonarea.com/botiga/42767,PZ LUIS BUÑUEL 2,MARIA DE HUERVA,,,41.5380381,-0.9968216,41° 32' 16'',-0° 59' 48'',,,,,,
42768,SUPER,https://www.bonarea.com/botiga/42768,CL. CAMI NOU 37,XIRIVELLA,,,39.4667981,-0.4274248,39° 28' 00'',-0° 25' 38'',,,,,,
42769,SUPER,https://www.bonarea.com/botiga/42769,CL CONDES DE ARAGON 12,ZARAGOZA,,,41.6392113,-0.9057741,41° 38' 21'',-0° 54' 20'',,,,,,
42770,SUPER,https://www.bonarea.com/botiga/42770,CL MARCELO USERA 86,MADRID,,,40.3859586,-3.7067852,40° 23' 09'',-3° 42' 24'',,,,,,
42771,SUPER,https://www.bonarea.com/botiga/42771,CL DEL PLA DE SANTA MARIA 180,VALLS,,,41.304691,1.2622573,41° 18' 16'',1° 15' 44'',,,,,,
42772,SUPER,https://www.bonarea.com/botiga/42772,AV FRANÇA  220,SARRIA DE TER,,,42.01855,2.82233,42° 01' 06'',2° 49' 20'',,,,,,
42773,SUPER,https://www.bonarea.com/botiga/42773,CL FONTANARS DELS ALFORINS 52,VALENCIA,,,39.4598383,-0.3938886,39° 27' 35'',-0° 23' 37'',,,,,,
42774,SUPER,https://www.bonarea.com/botiga/42774,CL SANT ISIDRE 39,RODA DE BARA,,,41.1830995,1.4559178,41° 10' 59'',1° 27' 21'',,,,,,
42775,SUPER,https://www.bonarea.com/botiga/42775,AV VILLALBA DE LUGO 4,QUART DE POBLET,,,39.4835484,-0.4481127,39° 29' 00'',-0° 26' 53'',,,,,,
42776,SUPER,https://www.bonarea.com/botiga/42776,CL ISLAS CANARIAS 130,VALENCIA,,,39.4624603,-0.3436704,39° 27' 44'',-0° 20' 37'',,,,,,
42777,SUPER,https://www.bonarea.com/botiga/42777,CL VINYES DE DALT 8-10,TORRES DE SEGRE,,,41.5331437,0.5143319,41° 31' 59'',0° 30' 51'',,,,,,
42778,SUPER,https://www.bonarea.com/botiga/42778,PZ MANUEL BERTRAND 10,MOLLERUSSA,,,41.6294257,0.8931629,41° 37' 45'',0° 53' 35'',,,,,,
42779,SUPER,https://www.bonarea.com/botiga/42779,CL VICTOR CATALA  8,COMA-RUGA,,,41.1829223,1.5233458,41° 10' 58'',1° 31' 24'',,,,,,
42780,SUPER,https://www.bonarea.com/botiga/42780,CL ANSELMO GASCON DE GOTOR 26,ZARAGOZA,,,41.6385079,-0.8891785,41° 38' 18'',-0° 53' 21'',,,,,,
42781,SUPER,https://www.bonarea.com/botiga/42781,AV DE VALENCIA 6,UTRILLAS,,,40.8128475,-0.8458098,40° 48' 46'',-0° 50' 44'',,,,,,
42782,SUPER,https://www.bonarea.com/botiga/42782,CL DEL LES TRES CREUS 66,SABADELL,,,41.546385,2.111253,41° 32' 46'',2° 06' 40'',,,,,,
42783,SUPER,https://www.bonarea.com/botiga/42783,CL GRAN VIA DE LES CORTS CATALANES 194,BARCELONA,,,41.3685556,2.141,41° 22' 06'',2° 08' 27'',,,,,,
42784,SUPER,https://www.bonarea.com/botiga/42784,CL DEL MIGDIA 12,ALTAFULLA,,,41.14076,1.36612,41° 08' 26'',1° 21' 58'',,,,,,
42785,SUPER,https://www.bonarea.com/botiga/42785,PS OLOT 62,GIRONA,,,41.9751088,2.8055741,41° 58' 30'',2° 48' 20'',,,,,,
42786,SUPER,https://www.bonarea.com/botiga/42786,AV DEL PUERTO 59,VALENCIA,,,39.4666433,-0.3543733,39° 27' 59'',-0° 21' 15'',,,,,,
42787,SUPER,https://www.bonarea.com/botiga/42787,CL TOLEDO 137,MADRID,,,40.4050072,-3.7118202,40° 24' 18'',-3° 42' 42'',,,,,,
42788,SUPER,https://www.bonarea.com/botiga/42788,CL VALLMAJOR 35,BARCELONA,,,41.40108,2.1386419,41° 24' 03'',2° 08' 19'',,,,,,
42789,SUPER,https://www.bonarea.com/botiga/42789,CL CLARA DEL REY 41,MADRID,,,40.4429897,-3.6700483,40° 26' 34'',-3° 40' 12'',,,,,,
42790,SUPER,https://www.bonarea.com/botiga/42790,AV CARDENAL TARANCON - ESQ. CR DE TORA S/N,SOLSONA,,,41.9932532,1.5142018,41° 59' 35'',1° 30' 51'',,,,,,
42791,SUPER,https://www.bonarea.com/botiga/42791,CL MARCELINO CAMACHO 38,MADRID,,,40.3870189,-3.7424973,40° 23' 13'',-3° 44' 32'',,,,,,
42792,SUPER,https://www.bonarea.com/botiga/42792,PS FERNANDO EL CATOLICO 42,ZARAGOZA,,,41.6400644,-0.8963081,41° 38' 24'',-0° 53' 46'',,,,,,
42793,SUPER,https://www.bonarea.com/botiga/42793,AV. JUAN XXIII 4,JACA,,,42.573403,-0.5486103,42° 34' 24'',-0° 32' 54'',,,,,,
42794,SUPER,https://www.bonarea.com/botiga/42794,CL LAGOS DE CORONAS 9-11,ZARAGOZA,,,41.6579159,-0.9329924,41° 39' 28'',-0° 55' 58'',,,,,,
42795,SUPER,https://www.bonarea.com/botiga/42795,FRANCESC MACIA  74,SANT BOI DE LLOBREGAT,,,41.339865,2.0432764,41° 20' 23'',2° 02' 35'',,,,,,
42796,SUPER,https://www.bonarea.com/botiga/42796,RD DE LA MAGDALENA 5,CASTELLO DE LA PLANA,,,39.9884638,-0.0417593,39° 59' 18'',-0° 02' 30'',,,,,,
42797,SUPER,https://www.bonarea.com/botiga/42797,PZ DE CATALUNYA 5,BELLVIS,,,41.671571,0.8179063,41° 40' 17'',0° 49' 04'',,,,,,
42798,SUPER,https://www.bonarea.com/botiga/42798,AV DIAGONAL 5,ILLUECA,,,41.5366752,-1.6276144,41° 32' 12'',-1° 37' 39'',,,,,,
42799,SUPER,https://www.bonarea.com/botiga/42799,CL REINA VICTORIA 13-15,PARLA,,,40.2347929,-3.7694244,40° 14' 05'',-3° 46' 09'',,,,,,
42800,SUPER,https://www.bonarea.com/botiga/42800,CL MAYOR 2-4,CASTELLO DE LA PLANA,,,39.9842199,-0.037481,39° 59' 03'',-0° 02' 14'',,,,,,
42801,SUPER,https://www.bonarea.com/botiga/42801,AV DE LA ALBUFERA 37,MADRID,,,40.3968462,-3.6658494,40° 23' 48'',-3° 39' 57'',,,,,,
42802,SUPER,https://www.bonarea.com/botiga/42802,CL PUJADA DEL CASTELL 16-18,FIGUERES,,,42.2671574,2.9594508,42° 16' 01'',2° 57' 34'',,,,,,
42804,SUPER,https://www.bonarea.com/botiga/42804,PASEO DE LAS DELICIAS 93,MADRID,,,40.3956273,-3.6942195,40° 23' 44'',-3° 41' 39'',,,,,,
42805,SUPER,https://www.bonarea.com/botiga/42805,AV CATALUNYA 7,ALFARRAS,,,41.8302953,0.5701348,41° 49' 49'',0° 34' 12'',,,,,,
42806,SUPER,https://www.bonarea.com/botiga/42806,CL CUARTEL 14,EPILA,,,41.5994076,-1.2827024,41° 35' 57'',-1° 16' 57'',,,,,,
42807,SUPER,https://www.bonarea.com/botiga/42807,CL PEDRO SAPUTO 20,ALMUDEVAR,,,42.0420894,-0.5821003,42° 02' 31'',-0° 34' 55'',,,,,,
42808,SUPER,https://www.bonarea.com/botiga/42808,AV OBISPO JOSE MARIA CONGET 26,TAUSTE,,,41.9186105,-1.2517946,41° 55' 06'',-1° 15' 06'',,,,,,
42809,SUPER,https://www.bonarea.com/botiga/42809,PZ DE SANTO DOMINGO 1-3,BORJA,,,41.833054,-1.5337094,41° 49' 58'',-1° 32' 01'',,,,,,
42810,SUPER,https://www.bonarea.com/botiga/42810,AV DEL PAIS VALENCIA 15,ALAQUAS,,,39.4559725,-0.4595681,39° 27' 21'',-0° 27' 34'',,,,,,
42811,SUPER,https://www.bonarea.com/botiga/42811,CL COLOM 23-29,SABADELL,,,41.5468426,2.10509,41° 32' 48'',2° 06' 18'',,,,,,
42812,SUPER,https://www.bonarea.com/botiga/42812,PS DE SANT JOAN 154,BARCELONA,,,41.4022082,2.1661913,41° 24' 07'',2° 09' 58'',,,,,,
42813,SUPER,https://www.bonarea.com/botiga/42813,CL FERMIN IRIGARAY 2,LOGROÑO,,,42.4640329,-2.4353577,42° 27' 50'',-2° 26' 07'',,,,,,
42814,SUPER,https://www.bonarea.com/botiga/42814,CL DE CAN GURRI (POL.IND.CAN VOLARD) 6,PARETS DEL VALLES,,,41.5669148,2.2441034,41° 34' 00'',2° 14' 38'',,,,,,
42815,SUPER,https://www.bonarea.com/botiga/42815,CL ALEMANYA 9-13,MATARO,,,41.5463206,2.4310166,41° 32' 46'',2° 25' 51'',,,,,,
42817,SUPER,https://www.bonarea.com/botiga/42817,CL CARRASCO I FORMIGUERA 57,ROSSELLO,,,41.6946055,0.5969167,41° 41' 40'',0° 35' 48'',,,,,,
42819,SUPER,https://www.bonarea.com/botiga/42819,PZ MANRIQUE DE LARA 6,MOLINA DE ARAGON,,,40.8423748,-1.8872867,40° 50' 32'',-1° 53' 14'',,,,,,
42820,SUPER,https://www.bonarea.com/botiga/42820,CL MOSSEN SEBASTIA TOSCAS 14,NAVARCLES,,,41.7510608,1.9031769,41° 45' 03'',1° 54' 11'',,,,,,
42821,SUPER,https://www.bonarea.com/botiga/42821,CL LA VIA 1,ZARAGOZA,,,41.6300018,-0.9079973,41° 37' 48'',-0° 54' 28'',,,,,,
42822,SUPER,https://www.bonarea.com/botiga/42822,CR LLAGOSTERA 7,CALDES DE MALAVELLA,,,41.8389469,2.8078483,41° 50' 20'',2° 48' 28'',,,,,,
42823,SUPER,https://www.bonarea.com/botiga/42823,CL LUDWIG VAN BEETHOVEN ESQUINA CL ISAAC ALBENIZ ,ZARAGOZA,,,41.6364587,-0.9456259,41° 38' 11'',-0° 56' 44'',,,,,,
42825,SUPER,https://www.bonarea.com/botiga/42825,CL FONDANDANA 7,AGRAMUNT,,,41.7844259,1.0957107,41° 47' 03'',1° 05' 44'',,,,,,
42911,SUPER,https://www.bonarea.com/botiga/42911,AV PRAT DE LA RIBA 12,REUS,,,41.15738860273716,1.1031174659729004,41° 09' 26'',1° 06' 11'',,,,,,
